"Notes","Census Division","Census Division Code","Year","Year Code","Mother's Education","Mother's Education Code",Births
,"Division 8: Mountain","CENS-D8","2018","2018","9th through 12th grade with no diploma","2",31086
,"Division 8: Mountain","CENS-D8","2018","2018","High school graduate or GED completed","3",70599
,"Division 8: Mountain","CENS-D8","2018","2018","Some college credit, but not a degree","4",67087
,"Division 8: Mountain","CENS-D8","2018","2018","Associate degree (AA, AS)","5",25686
,"Division 8: Mountain","CENS-D8","2018","2018","Bachelor's degree (BA, AB, BS)","6",58516
,"Division 8: Mountain","CENS-D8","2018","2018","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",19884
,"Division 8: Mountain","CENS-D8","2018","2018","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6006
,"Division 8: Mountain","CENS-D8","2018","2018","Unknown or Not Stated","Unk",3565
,"Division 8: Mountain","CENS-D8","2018","2018","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2018","2018","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2019","2019","8th grade or less","1",6425
,"Division 8: Mountain","CENS-D8","2019","2019","9th through 12th grade with no diploma","2",29535
,"Division 8: Mountain","CENS-D8","2019","2019","High school graduate or GED completed","3",70327
,"Division 8: Mountain","CENS-D8","2019","2019","Some college credit, but not a degree","4",65301
,"Division 8: Mountain","CENS-D8","2019","2019","Associate degree (AA, AS)","5",25605
,"Division 8: Mountain","CENS-D8","2019","2019","Bachelor's degree (BA, AB, BS)","6",59049
,"Division 8: Mountain","CENS-D8","2019","2019","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",20391
,"Division 8: Mountain","CENS-D8","2019","2019","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6070
,"Division 8: Mountain","CENS-D8","2019","2019","Unknown or Not Stated","Unk",4106
,"Division 8: Mountain","CENS-D8","2019","2019","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2019","2019","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2020","2020","8th grade or less","1",5782
,"Division 8: Mountain","CENS-D8","2020","2020","9th through 12th grade with no diploma","2",27381
,"Division 8: Mountain","CENS-D8","2020","2020","High school graduate or GED completed","3",68711
,"Division 8: Mountain","CENS-D8","2020","2020","Some college credit, but not a degree","4",62385
,"Division 8: Mountain","CENS-D8","2020","2020","Associate degree (AA, AS)","5",24937
,"Division 8: Mountain","CENS-D8","2020","2020","Bachelor's degree (BA, AB, BS)","6",58687
,"Division 8: Mountain","CENS-D8","2020","2020","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",20333
,"Division 8: Mountain","CENS-D8","2020","2020","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6241
,"Division 8: Mountain","CENS-D8","2020","2020","Unknown or Not Stated","Unk",3694
,"Division 8: Mountain","CENS-D8","2020","2020","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2020","2020","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2021","2021","8th grade or less","1",5404
,"Division 8: Mountain","CENS-D8","2021","2021","9th through 12th grade with no diploma","2",25769
,"Division 8: Mountain","CENS-D8","2021","2021","High school graduate or GED completed","3",69684
,"Division 8: Mountain","CENS-D8","2021","2021","Some college credit, but not a degree","4",61635
,"Division 8: Mountain","CENS-D8","2021","2021","Associate degree (AA, AS)","5",25033
,"Division 8: Mountain","CENS-D8","2021","2021","Bachelor's degree (BA, AB, BS)","6",62591
,"Division 8: Mountain","CENS-D8","2021","2021","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",22381
,"Division 8: Mountain","CENS-D8","2021","2021","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6659
,"Division 8: Mountain","CENS-D8","2021","2021","Unknown or Not Stated","Unk",3393
,"Division 8: Mountain","CENS-D8","2021","2021","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2021","2021","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2022","2022","8th grade or less","1",5723
,"Division 8: Mountain","CENS-D8","2022","2022","9th through 12th grade with no diploma","2",25286
,"Division 8: Mountain","CENS-D8","2022","2022","High school graduate or GED completed","3",70636
,"Division 8: Mountain","CENS-D8","2022","2022","Some college credit, but not a degree","4",59570
,"Division 8: Mountain","CENS-D8","2022","2022","Associate degree (AA, AS)","5",24884
,"Division 8: Mountain","CENS-D8","2022","2022","Bachelor's degree (BA, AB, BS)","6",62481
,"Division 8: Mountain","CENS-D8","2022","2022","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",22751
,"Division 8: Mountain","CENS-D8","2022","2022","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6520
,"Division 8: Mountain","CENS-D8","2022","2022","Unknown or Not Stated","Unk",3269
,"Division 8: Mountain","CENS-D8","2022","2022","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2022","2022","Not Reported","NR",0
,"Division 8: Mountain","CENS-D8","2023","2023","8th grade or less","1",5794
,"Division 8: Mountain","CENS-D8","2023","2023","9th through 12th grade with no diploma","2",24725
,"Division 8: Mountain","CENS-D8","2023","2023","High school graduate or GED completed","3",71079
,"Division 8: Mountain","CENS-D8","2023","2023","Some college credit, but not a degree","4",56395
,"Division 8: Mountain","CENS-D8","2023","2023","Associate degree (AA, AS)","5",24105
,"Division 8: Mountain","CENS-D8","2023","2023","Bachelor's degree (BA, AB, BS)","6",62041
,"Division 8: Mountain","CENS-D8","2023","2023","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",22524
,"Division 8: Mountain","CENS-D8","2023","2023","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6816
,"Division 8: Mountain","CENS-D8","2023","2023","Unknown or Not Stated","Unk",3340
,"Division 8: Mountain","CENS-D8","2023","2023","Excluded","Exc",0
,"Division 8: Mountain","CENS-D8","2023","2023","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2007","2007","8th grade or less","1",57211
,"Division 9: Pacific","CENS-D9","2007","2007","9th through 12th grade with no diploma","2",111286
,"Division 9: Pacific","CENS-D9","2007","2007","High school graduate or GED completed","3",169647
,"Division 9: Pacific","CENS-D9","2007","2007","Some college credit, but not a degree","4",109351
,"Division 9: Pacific","CENS-D9","2007","2007","Associate degree (AA, AS)","5",36074
,"Division 9: Pacific","CENS-D9","2007","2007","Bachelor's degree (BA, AB, BS)","6",99925
,"Division 9: Pacific","CENS-D9","2007","2007","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",36500
,"Division 9: Pacific","CENS-D9","2007","2007","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",13358
,"Division 9: Pacific","CENS-D9","2007","2007","Unknown or Not Stated","Unk",22040
,"Division 9: Pacific","CENS-D9","2007","2007","Excluded","Exc",79564
,"Division 9: Pacific","CENS-D9","2007","2007","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2008","2008","8th grade or less","1",55345
,"Division 9: Pacific","CENS-D9","2008","2008","9th through 12th grade with no diploma","2",114088
,"Division 9: Pacific","CENS-D9","2008","2008","High school graduate or GED completed","3",177631
,"Division 9: Pacific","CENS-D9","2008","2008","Some college credit, but not a degree","4",123138
,"Division 9: Pacific","CENS-D9","2008","2008","Associate degree (AA, AS)","5",39291
,"Division 9: Pacific","CENS-D9","2008","2008","Bachelor's degree (BA, AB, BS)","6",107443
,"Division 9: Pacific","CENS-D9","2008","2008","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",40647
,"Division 9: Pacific","CENS-D9","2008","2008","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",14121
,"Division 9: Pacific","CENS-D9","2008","2008","Unknown or Not Stated","Unk",19492
,"Division 9: Pacific","CENS-D9","2008","2008","Excluded","Exc",30926
,"Division 9: Pacific","CENS-D9","2008","2008","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2009","2009","8th grade or less","1",48696
,"Division 9: Pacific","CENS-D9","2009","2009","9th through 12th grade with no diploma","2",104493
,"Division 9: Pacific","CENS-D9","2009","2009","High school graduate or GED completed","3",167442
,"Division 9: Pacific","CENS-D9","2009","2009","Some college credit, but not a degree","4",121474
,"Division 9: Pacific","CENS-D9","2009","2009","Associate degree (AA, AS)","5",38791
,"Division 9: Pacific","CENS-D9","2009","2009","Bachelor's degree (BA, AB, BS)","6",105609
,"Division 9: Pacific","CENS-D9","2009","2009","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",41880
,"Division 9: Pacific","CENS-D9","2009","2009","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",14479
,"Division 9: Pacific","CENS-D9","2009","2009","Unknown or Not Stated","Unk",20601
,"Division 9: Pacific","CENS-D9","2009","2009","Excluded","Exc",30211
,"Division 9: Pacific","CENS-D9","2009","2009","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2010","2010","8th grade or less","1",42323
,"Division 9: Pacific","CENS-D9","2010","2010","9th through 12th grade with no diploma","2",97194
,"Division 9: Pacific","CENS-D9","2010","2010","High school graduate or GED completed","3",158665
,"Division 9: Pacific","CENS-D9","2010","2010","Some college credit, but not a degree","4",122819
,"Division 9: Pacific","CENS-D9","2010","2010","Associate degree (AA, AS)","5",38394
,"Division 9: Pacific","CENS-D9","2010","2010","Bachelor's degree (BA, AB, BS)","6",106215
,"Division 9: Pacific","CENS-D9","2010","2010","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",42778
,"Division 9: Pacific","CENS-D9","2010","2010","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",14766
,"Division 9: Pacific","CENS-D9","2010","2010","Unknown or Not Stated","Unk",19123
,"Division 9: Pacific","CENS-D9","2010","2010","Excluded","Exc",30459
,"Division 9: Pacific","CENS-D9","2010","2010","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2011","2011","8th grade or less","1",38122
,"Division 9: Pacific","CENS-D9","2011","2011","9th through 12th grade with no diploma","2",89805
,"Division 9: Pacific","CENS-D9","2011","2011","High school graduate or GED completed","3",154874
,"Division 9: Pacific","CENS-D9","2011","2011","Some college credit, but not a degree","4",125609
,"Division 9: Pacific","CENS-D9","2011","2011","Associate degree (AA, AS)","5",40315
,"Division 9: Pacific","CENS-D9","2011","2011","Bachelor's degree (BA, AB, BS)","6",108232
,"Division 9: Pacific","CENS-D9","2011","2011","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",43909
,"Division 9: Pacific","CENS-D9","2011","2011","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",14570
,"Division 9: Pacific","CENS-D9","2011","2011","Unknown or Not Stated","Unk",18815
,"Division 9: Pacific","CENS-D9","2011","2011","Excluded","Exc",30412
,"Division 9: Pacific","CENS-D9","2011","2011","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2012","2012","8th grade or less","1",34398
,"Division 9: Pacific","CENS-D9","2012","2012","9th through 12th grade with no diploma","2",83241
,"Division 9: Pacific","CENS-D9","2012","2012","High school graduate or GED completed","3",153424
,"Division 9: Pacific","CENS-D9","2012","2012","Some college credit, but not a degree","4",126429
,"Division 9: Pacific","CENS-D9","2012","2012","Associate degree (AA, AS)","5",41861
,"Division 9: Pacific","CENS-D9","2012","2012","Bachelor's degree (BA, AB, BS)","6",111790
,"Division 9: Pacific","CENS-D9","2012","2012","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",46736
,"Division 9: Pacific","CENS-D9","2012","2012","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",15737
,"Division 9: Pacific","CENS-D9","2012","2012","Unknown or Not Stated","Unk",22669
,"Division 9: Pacific","CENS-D9","2012","2012","Excluded","Exc",30167
,"Division 9: Pacific","CENS-D9","2012","2012","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2013","2013","8th grade or less","1",30595
,"Division 9: Pacific","CENS-D9","2013","2013","9th through 12th grade with no diploma","2",76890
,"Division 9: Pacific","CENS-D9","2013","2013","High school graduate or GED completed","3",154775
,"Division 9: Pacific","CENS-D9","2013","2013","Some college credit, but not a degree","4",130245
,"Division 9: Pacific","CENS-D9","2013","2013","Associate degree (AA, AS)","5",43387
,"Division 9: Pacific","CENS-D9","2013","2013","Bachelor's degree (BA, AB, BS)","6",116524
,"Division 9: Pacific","CENS-D9","2013","2013","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",48289
,"Division 9: Pacific","CENS-D9","2013","2013","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",16194
,"Division 9: Pacific","CENS-D9","2013","2013","Unknown or Not Stated","Unk",20984
,"Division 9: Pacific","CENS-D9","2013","2013","Excluded","Exc",18987
,"Division 9: Pacific","CENS-D9","2013","2013","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2014","2014","8th grade or less","1",28820
,"Division 9: Pacific","CENS-D9","2014","2014","9th through 12th grade with no diploma","2",75541
,"Division 9: Pacific","CENS-D9","2014","2014","High school graduate or GED completed","3",158604
,"Division 9: Pacific","CENS-D9","2014","2014","Some college credit, but not a degree","4",137272
,"Division 9: Pacific","CENS-D9","2014","2014","Associate degree (AA, AS)","5",47414
,"Division 9: Pacific","CENS-D9","2014","2014","Bachelor's degree (BA, AB, BS)","6",126093
,"Division 9: Pacific","CENS-D9","2014","2014","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",53285
,"Division 9: Pacific","CENS-D9","2014","2014","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",17240
,"Division 9: Pacific","CENS-D9","2014","2014","Unknown or Not Stated","Unk",22693
,"Division 9: Pacific","CENS-D9","2014","2014","Excluded","Exc",0
,"Division 9: Pacific","CENS-D9","2014","2014","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2015","2015","8th grade or less","1",26663
,"Division 9: Pacific","CENS-D9","2015","2015","9th through 12th grade with no diploma","2",69432
,"Division 9: Pacific","CENS-D9","2015","2015","High school graduate or GED completed","3",156337
,"Division 9: Pacific","CENS-D9","2015","2015","Some college credit, but not a degree","4",135326
,"Division 9: Pacific","CENS-D9","2015","2015","Associate degree (AA, AS)","5",47012
,"Division 9: Pacific","CENS-D9","2015","2015","Bachelor's degree (BA, AB, BS)","6",125784
,"Division 9: Pacific","CENS-D9","2015","2015","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",53691
,"Division 9: Pacific","CENS-D9","2015","2015","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",17706
,"Division 9: Pacific","CENS-D9","2015","2015","Unknown or Not Stated","Unk",24144
,"Division 9: Pacific","CENS-D9","2015","2015","Excluded","Exc",0
,"Division 9: Pacific","CENS-D9","2015","2015","Not Reported","NR",0
,"Division 9: Pacific","CENS-D9","2016","2016","8th grade or less","1",24134
,"Division 9: Pacific","CENS-D9","2016","2016","9th through 12th grade with no diploma","2",64819
,"Division 9: Pacific","CENS-D9","2016","2016","High school graduate or GED completed","3",153409
,"Division 9: Pacific","CENS-D9","2016","2016","Some college credit, but not a degree","4",134457
